Field Contact Key,Day of the Week,Field Contact Date,Reason Code Description,Age,Race,Sex,Pat Down,Enforcement,Police Beat,Street Number,Street Name,City
9252,Thu,12/29/2016 03:38:00 AM,TRAFFIC STOP,28,White,Male,Yes,NONE,75,2300,GREEN BAY RD,EVANSTON
9251,Thu,12/29/2016 02:15:00 AM,STREET STOP/GANG NARC,24,Black,Male,Yes,NONE,77,1300,EMERSON ST,EVANSTON
9250,Tue,12/27/2016 09:44:00 PM,TRAF STOP/SUSP PERS/GANG NARC,17,Black,Male,Yes,NONE,73,900,DAVIS ST,EVANSTON
9249,Tue,12/27/2016 09:29:00 PM,TRAFFIC STOP,19,Black,Male,Yes,ARREST,78,600,HOWARD ST,EVANSTON
9238,Tue,12/27/2016 03:24:00 AM,TRAF STOP/GANG NARC,23,Asian,Male,Yes,,77,1900,ASBURY AV,EVANSTON
9235,Tue,12/27/2016 03:05:00 AM,TRAF STOP/GANG NARC,20,White,Male,Yes,,77,1900,ASBURY AV,EVANSTON
9234,Tue,12/27/2016 02:42:00 AM,TRAF STOP/GANG NARC,22,Black,Male,Yes,,77,1900,ASBURY AV,EVANSTON
9233,Tue,12/27/2016 02:32:00 AM,TRAF STOP/GANG NARC,20,Black,Male,Yes,,77,1900,ASBURY AV,EVANSTON
9241,Tue,12/27/2016 02:08:00 AM,TRAF STOP/GANG NARC,19,Black,Male,Yes,NONE,,1800,W BIRCHWOOD,CHICAGO
9231,Mon,12/26/2016 07:54:00 PM,GANG/NARCOTIC,16,Black,Male,Yes,NONE,74,1800,DEMPSTER ST,EVANSTON
9232,Mon,12/26/2016 07:54:00 PM,GANG/NARCOTIC,16,Black,Male,Yes,NONE,74,1800,DEMPSTER ST,EVANSTON
9243,Mon,12/26/2016 02:05:00 PM,STREET STOP,23,Black,Male,Yes,NONE,74,1800,CRAIN ST,EVANSTON
9242,Sat,12/24/2016 03:51:00 AM,TRAF STOP/GANG NARC,28,,Male,Yes,NONE,,,WESTERN/HOWARD,CHICAGO
9236,Sat,12/24/2016 03:39:00 AM,TRAF STOP/GANG NARC,30,Black,Male,Yes,NONE,,,WESTERN/HOWARD,CHICAGO
9239,Sat,12/24/2016 03:16:00 AM,TRAF STOP/GANG NARC,26,,Male,Yes,NONE,,,WESTERN/HOWARD,CHICAGO
9225,Fri,12/23/2016 04:25:00 AM,TRAFFIC STOP,29,Black,Male,Yes,NONE,,300,DODGE AV,EVANSTON
9226,Fri,12/23/2016 04:10:00 AM,TRAFFIC STOP,29,Black,Male,Yes,NONE,,300,DODGE AV,EVANSTON
9224,Fri,12/23/2016 01:39:00 AM,TRAFFIC STOP,21,Black,Male,Yes,NONE,78,0,CUSTER AV/HOWARD ST,EVANSTON
9227,Thu,12/22/2016 11:43:00 PM,TRAFFIC STOP,22,,Male,Yes,NONE,,,CLARK/ROGERS,CHICAGO
9221,Thu,12/22/2016 02:53:00 AM,TRAFFIC STOP,27,Black,Male,Yes,NONE,,9500,MCCORMICK,SKOKIE
9220,Thu,12/22/2016 01:41:00 AM,TRAF STOP/SUSP PERS/GANG NARC,23,Black,Male,Yes,NONE,,,BOSWORTH/JONQUIL,CHICAGO
9218,Thu,12/22/2016 12:21:00 AM,TRAF STOP/GANG NARC,19,Black,Male,Yes,NONE,,700,HOWARD,EVANSTON
9219,Wed,12/21/2016 11:43:00 PM,TRAFFIC STOP,22,Black,Male,Yes,NONE,71,900,DODGE AV/MAIN ST,EVANSTON
9215,Tue,12/20/2016 11:45:00 PM,TRAFFIC STOP,22,Black,Male,Yes,NONE,74,1200,DODGE AV,EVANSTON
9213,Tue,12/20/2016 02:25:00 AM,STREET STOP,18,Black,Male,Yes,NONE,74,1900,DEMPSTER ST,EVANSTON
9214,Mon,12/19/2016 11:39:00 PM,TRAF STOP/GANG NARC,28,Black,Male,Yes,NONE,,9400,MCCORMICK,SKOKIE
9211,Sun,12/18/2016 11:31:00 PM,TRAF STOP/GANG NARC,19,Black,Female,Yes,,78,400,BARTON AV,EVANSTON
9210,Sun,12/18/2016 11:31:00 PM,TRAF STOP/GANG NARC,20,Black,Female,Yes,,78,400,BARTON AV,EVANSTON
9209,Sun,12/18/2016 11:31:00 PM,TRAF STOP/GANG NARC,21,Black,Female,Yes,,78,400,BARTON AV,EVANSTON
9212,Sun,12/18/2016 05:30:00 AM,TRAF STOP/GANG NARC,19,Black,Male,Yes,,78,400,BARTON AV,EVANSTON
9208,Sat,12/17/2016 12:45:00 AM,TRAF STOP/GANG NARC,38,Black,Male,Yes,,74,1600,ASBURY AV,EVANSTON
9205,Fri,12/16/2016 02:36:00 AM,STREET STOP/GANG NARC,20,Black,Male,Yes,NONE,77,1700,MC DANIEL AV,EVNSTN
9206,Fri,12/16/2016 12:12:00 AM,TRAF STOP/GANG NARC,23,Black,Male,Yes,NONE,,,CALIFORNIA/TOUHY,CHICAGO
8206,Thu,12/15/2016 01:47:00 AM,TRAF STOP/GANG NARC,21,Black,Male,Yes,NONE,74,1200,MC DANIEL AV,EVNSTN
8193,Sun,12/11/2016 12:04:00 AM,TRAF STOP/GANG NARC,18,White,Male,Yes,NONE,,,DEMPSTER/MCCORMICK,SKOKIE
8202,Sat,12/10/2016 03:22:00 AM,TRAF STOP/GANG NARC,23,Black,Male,Yes,NONE,74,1400,ASBURY AV,EVANSTON
8200,Sat,12/10/2016 02:43:00 AM,TRAF STOP/GANG NARC,34,Black,Male,Yes,NONE,,2000,BROWN AV,EVNSTN
8201,Sat,12/10/2016 01:40:00 AM,TRAF STOP/GANG NARC,26,Black,Female,Yes,NONE,74,1400,ASBURY AV,EVANSTON
8198,Fri,12/09/2016 11:52:00 PM,STREET STOP/GANG NARC,17,Black,Male,Yes,NONE,72,1000,OAKTON ST/RIDGE AV,EVNSTN
8195,Fri,12/09/2016 07:23:00 PM,TRAFFIC STOP/SUSP PERSON,15,White,Male,Yes,NONE,77,1900,JACKSON AV,EVANSTON
8194,Fri,12/09/2016 07:23:00 PM,TRAFFIC STOP/SUSP PERSON,16,White,Male,Yes,NONE,77,1900,JACKSON AV,EVANSTON
8189,Fri,12/09/2016 04:12:00 AM,TRAF STOP/GANG NARC/RSO,20,Black,Male,Yes,NONE,,,HOWARD/WOLCOTT,CHICAGO
8188,Fri,12/09/2016 03:11:00 AM,TRAF STOP/GANG NARC,38,Black,Male,Yes,NONE,74,2200,CHURCH ST,EVNSTN
8187,Fri,12/09/2016 02:11:00 AM,TRAF STOP/GANG NARC,25,Black,Male,Yes,NONE,,,HOWARD/WOLCOTT,CHICAGO
8183,Fri,12/09/2016 12:15:00 AM,TRAF STOP/GANG NARC,18,White,Male,Yes,NONE,77,1800,WESLEY AV,EVNSTN
8185,Fri,12/09/2016 12:15:00 AM,TRAF STOP/GANG NARC,18,Black,Male,Yes,NONE,77,1800,WESLEY AV,EVNSTN
8186,Fri,12/09/2016 12:15:00 AM,TRAF STOP/GANG NARC,18,White,Male,Yes,NONE,77,1800,WESLEY AV,EVNSTN
8184,Thu,12/08/2016 11:20:00 PM,TRAF STOP/GANG NARC,23,Black,Male,Yes,NONE,77,1700,DARROW AV,EVNSTN
8204,Thu,12/08/2016 12:49:00 PM,TRAF STOP/SUSP PERSON/GANG/RSO,38,Black,Male,Yes,ARREST,74,1500,PITNER AV/GROVE ST,EVANSTON
8182,Wed,12/07/2016 11:32:00 PM,TRAF STOP/GANG NARC,25,Black,Male,Yes,NONE,77,1500,EMERSON ST/ASHLAND AV,EVNSTN
9207,Mon,12/05/2016 08:45:00 PM,STREET STOP/SUSP PERSON/GANG NARC,24,Black,Male,Yes,NONE,,500,MICHIGAN AV,EVNSTN
8176,Sun,12/04/2016 04:16:00 AM,TRAFFIC STOP,18,White,Male,Yes,NONE,75,2400,GREEN BAY RD/LINCOLN ST,EVNSTN
8169,Sat,12/03/2016 12:20:00 AM,STREET STOP/GANG NARC,16,White,Male,Yes,NONE,,1000,ELMWOOD AVENUE,EVANSTON
8170,Sat,12/03/2016 12:17:00 AM,TRAFFIC STOP,20,Unknown,Male,Yes,NONE,,800,HOWARD ST,EVNSTN
8166,Fri,12/02/2016 10:28:00 PM,TRAF STOP/GANG NARC,20,Black,Female,Yes,ARREST,74,1300,DODGE AV/DEMPSTER ST,EVNSTN
8161,Thu,12/01/2016 09:57:00 PM,TRAFFIC STOP,19,Black,Male,Yes,,72,1000,CHICAGO AV/LEE ST,EVNSTN
8143,Thu,12/01/2016 03:27:00 AM,TRAFFIC STOP,33,Black,Male,Yes,NONE,72,100,OAKTON ST/ARNOLD PL,EVNSTN
8144,Thu,12/01/2016 12:34:00 AM,TRAFFIC STOP,19,Black,Male,Yes,NONE,,1800,TOUHY,CHICAGO
8163,Wed,11/30/2016 09:48:00 PM,TRAFFIC STOP,36,Black,Male,Yes,ARREST,78,100,CUSTER AV,EVNSTN
8159,Wed,11/30/2016 09:48:00 PM,TRAFFIC STOP,35,Black,Male,Yes,NONE,78,100,CUSTER AV,EVNSTN
8142,Tue,11/29/2016 01:45:00 AM,STREET STOP/SUSP PERSON,,White,Male,Yes,NONE,78,200,CUSTER AV,EVNSTN
8138,Sun,11/27/2016 01:57:00 AM,TRAFFIC STOP,19,Black,Male,Yes,NONE,,100,CHICAGO AV,EVNSTN
8137,Sun,11/27/2016 01:13:00 AM,TRAFFIC STOP,17,White,Male,Yes,NONE,74,2200,DEMPSTER ST/HARTREY AV,EVNSTN
8132,Sat,11/26/2016 11:40:00 PM,TRAFFIC STOP,32,Black,Male,Yes,NONE,78,400,HOWARD ST,EVNSTN
8131,Sat,11/26/2016 11:33:00 PM,TRAFFIC STOP,32,Black,Male,Yes,NONE,78,400,HOWARD ST,EVNSTN
8128,Fri,11/25/2016 08:40:00 PM,STREET STOP,52,Black,Male,Yes,,71,100,ASBURY AV,EVNSTN
8134,Thu,11/24/2016 10:54:00 PM,OTHER,23,Black,Male,Yes,NONE,71,2400,MAIN ST,EVNSTN
9295,Wed,11/23/2016 05:45:00 AM,STREET STOP/SUSP PERSON,16,White,Male,Yes,,78,100,RIDGE AV,EVNSTN
8133,Wed,11/23/2016 05:36:00 AM,STREET STOP/SUSP PERSON,17,White,Male,Yes,NONE,78,100,RIDGE AV,EVNSTN
8116,Wed,11/23/2016 12:03:00 AM,STREET STOP,52,Black,Male,Yes,NONE,74,1300,FOWLER AV,EVNSTN
8125,Tue,11/22/2016 12:30:00 PM,TRAFFIC STOP,25,Black,Male,Yes,NONE,77,1800,DODGE AV,EVNSTN
8151,Tue,11/22/2016 12:46:00 AM,TRAF STOP/GANG NARC,19,Black,Male,Yes,NONE,,600,HOWARD ST,EVNSTN
8113,Tue,11/22/2016 12:31:00 AM,TRAFFIC STOP,22,Black,Male,Yes,NONE,77,2000,FOSTER ST,EVNSTN
8103,Tue,11/22/2016 12:26:00 AM,TRAFFIC STOP,46,Black,Male,Yes,NONE,77,1700,EMERSON ST,EVNSTN
8124,Mon,11/21/2016 11:59:00 PM,TRAF STOP/GANG NARC,19,Black,Male,Yes,NONE,76,1000,EMERSON ST/MAPLE AV,EVNSTN
8123,Mon,11/21/2016 11:50:00 PM,TRAFFIC STOP,18,Black,Male,Yes,NONE,76,1000,EMERSON ST/MAPLE AV,EVNSTN
8119,Mon,11/21/2016 11:41:00 PM,TRAF STOP/GANG NARC,49,Black,Male,Yes,NONE,76,1000,EMERSON ST/MAPLE AV,EVNSTN
8121,Mon,11/21/2016 12:30:00 PM,TRAFFIC STOP,19,Black,Male,Yes,NONE,77,2000,DODGE AV,EVNSTN
8122,Mon,11/21/2016 12:30:00 PM,TRAFFIC STOP,19,Black,Male,Yes,NONE,77,2000,DODGE AV,EVNSTN
8093,Mon,11/21/2016 04:00:00 AM,TRAF STOP/GANG NARC,25,Black,Male,Yes,NONE,,2500,HOWARD ST,EVNSTN
8094,Mon,11/21/2016 04:00:00 AM,TRAF STOP/GANG NARC,25,Black,Male,Yes,NONE,,2500,HOWARD ST,EVNSTN
8171,Mon,11/21/2016 12:15:00 AM,STREET STOP/SUSP PERSON,51,Black,Male,Yes,NONE,73,800,LAKE ST/SHERMAN AV,EVNSTN
8111,Sat,11/19/2016 09:42:00 PM,TRAFFIC STOP,24,White,Male,Yes,NONE,78,100,RIDGE AV,EVNSTN
8109,Sat,11/19/2016 09:42:00 PM,TRAFFIC STOP,26,Black,Male,Yes,NONE,78,100,RIDGE AV,EVNSTN
8110,Sat,11/19/2016 09:42:00 PM,TRAFFIC STOP,22,White,Male,Yes,NONE,78,100,RIDGE AV,EVNSTN
8108,Sat,11/19/2016 07:39:00 PM,TRAFFIC STOP,32,Black,Male,Yes,NONE,71,700,DODGE AV,EVNSTN
8106,Sat,11/19/2016 07:39:00 PM,TRAFFIC STOP,28,Black,Male,Yes,NONE,71,700,DODGE AV,EVNSTN
8105,Sat,11/19/2016 07:39:00 PM,TRAFFIC STOP,27,Black,Male,Yes,NONE,71,700,DODGE AV,EVNSTN
8107,Sat,11/19/2016 07:39:00 PM,TRAFFIC STOP,28,Black,Male,Yes,NONE,71,700,DODGE AV,EVNSTN
8088,Fri,11/18/2016 11:48:00 PM,TRAFFIC STOP,18,Black,Male,Yes,NONE,77,1600,FOSTER ST,EVNSTN
8085,Fri,11/18/2016 11:48:00 PM,TRAFFIC STOP,21,Black,Male,Yes,NONE,77,1600,FOSTER ST,EVNSTN
8086,Fri,11/18/2016 11:48:00 PM,TRAFFIC STOP,21,Black,Male,Yes,NONE,77,1600,FOSTER ST,EVNSTN
8087,Fri,11/18/2016 11:48:00 PM,TRAFFIC STOP,18,Black,Male,Yes,NONE,77,1600,FOSTER ST,EVNSTN
8083,Fri,11/18/2016 02:34:00 AM,TRAFFIC STOP,34,Black,Male,Yes,NONE,78,300,CUSTER AV,EVNSTN
8082,Thu,11/17/2016 02:19:00 AM,TRAF STOP/GANG NARC,27,White,Male,Yes,ARREST,,400,HOWARD ST,EVNSTN
8081,Thu,11/17/2016 01:41:00 AM,TRAF STOP/GANG NARC,18,Black,Male,Yes,NONE,,,RIDGE AV/BRUMMEL ST,EVNSTN
8080,Wed,11/16/2016 02:20:00 AM,TRAFFIC STOP,21,Black,Male,Yes,NONE,,3900,DEMPSTER ST,SKOKIE
8079,Wed,11/16/2016 01:38:00 AM,TRAF STOP/GANG NARC,24,White,Female,Yes,NONE,78,100,RIDGE AV,EVNSTN
8078,Wed,11/16/2016 01:33:00 AM,TRAF STOP/GANG NARC,22,White,Female,Yes,ARREST,78,100,RIDGE AV,EVNSTN
8077,Wed,11/16/2016 01:24:00 AM,TRAFFIC STOP,27,White,Male,Yes,NONE,78,100,RIDGE AV,EVNSTN
8075,Tue,11/15/2016 12:16:00 AM,TRAFFIC STOP,32,White,Male,Yes,NONE,76,1900,SHERIDAN RD,EVNSTN
8071,Mon,11/14/2016 01:47:00 AM,TRAFFIC STOP,38,,Male,Yes,NONE,71,2200,OAKTON ST,EVNSTN
8072,Mon,11/14/2016 01:47:00 AM,TRAFFIC STOP,28,Black,Male,Yes,NONE,71,2200,OAKTON ST,EVNSTN
8098,Sat,11/12/2016 05:53:00 PM,TRAFFIC STOP,35,Black,Male,Yes,NONE,,2500,CHURCH ST,EVNSTN
8203,Sat,11/12/2016 04:50:00 PM,STREET STOP/SUSP PERSON/GANG NARC,17,White,Male,Yes,NONE,77,1700,DARROW AV,EVNSTN
8063,Fri,11/11/2016 03:45:00 AM,TRAF STOP/GANG NARC/RSO,20,White,Male,Yes,ARREST,73,1000,CHURCH ST,EVANSTON
8055,Fri,11/11/2016 02:35:00 AM,STREET STOP,47,Black,Male,Yes,NONE,,1900,CHURCH ST/BROWN AV,EVNSTN
8062,Fri,11/11/2016 12:49:00 AM,TRAF STOP/GANG NARC,21,Black,Male,Yes,,71,2400,OAKTON ST,EVNSTN
8060,Fri,11/11/2016 12:49:00 AM,TRAF STOP/GANG NARC,18,Asian,Male,Yes,,71,2400,OAKTON ST,EVNSTN
8061,Fri,11/11/2016 12:49:00 AM,TRAF STOP/GANG NARC,18,White,Male,Yes,,71,2400,OAKTON ST,EVNSTN
8057,Thu,11/10/2016 11:59:00 PM,TRAF STOP/GANG NARC,18,Black,Female,Yes,NONE,74,1400,PITNER AV,EVNSTN
8058,Thu,11/10/2016 11:59:00 PM,TRAF STOP/GANG NARC,16,Black,Male,Yes,NONE,74,1400,PITNER AV,EVNSTN
8153,Thu,11/10/2016 07:22:00 PM,TRAFFIC STOP,19,Black,Male,Yes,NONE,78,800,DOBSON ST,EVNSTN
8097,Thu,11/10/2016 07:22:00 PM,TRAFFIC STOP,17,Black,Male,Yes,ARREST,78,800,DOBSON ST,EVNSTN
8181,Thu,11/10/2016 12:51:00 PM,TRAF STOP/SUSP PERSON/GANG/RSO,20,Black,Male,Yes,NONE,77,1600,FOSTER ST,EVNSTN
8051,Thu,11/10/2016 12:57:00 AM,TRAFFIC STOP,24,Black,Female,Yes,NONE,,7500,HOYNE AV,CHICAGO
8052,Thu,11/10/2016 12:57:00 AM,TRAFFIC STOP,21,Black,Male,Yes,NONE,,7500,HOYNE AV,CHICAGO
8056,Thu,11/10/2016 12:00:00 AM,TRAF STOP/GANG NARC/RSO,18,Asian,Male,Yes,NONE,74,1400,PITNER AV,EVNSTN
8048,Wed,11/09/2016 06:13:00 PM,TRAFFIC STOP,18,Black,Male,Yes,,77,1700,HARTREY AV,EVNSTN
8049,Wed,11/09/2016 06:13:00 PM,TRAFFIC STOP,20,Black,Male,Yes,,77,1700,HARTREY AV,EVNSTN
8096,Wed,11/09/2016 06:13:00 PM,TRAFFIC STOP,18,Black,Male,Yes,,77,1700,HARTREY AV,EVNSTN
8047,Wed,11/09/2016 06:26:00 AM,TRAFFIC STOP,28,Black,Female,Yes,NONE,,9400,MCCORMICK,SKOKIE
8041,Wed,11/09/2016 02:22:00 AM,TRAFFIC STOP,34,,Male,Yes,NONE,,2500,EMERSON ST,MAINE TWP
8045,Mon,11/07/2016 11:33:00 PM,TRAFFIC STOP,18,White,Male,Yes,NONE,,,WESTERN/HOWARD,CHICAGO
8046,Mon,11/07/2016 11:25:00 PM,TRAFFIC STOP,21,,Male,Yes,NONE,,,WESTERN/HOWARD,CHICAGO
8165,Sun,11/06/2016 06:00:00 PM,TRAF STOP/SUSP PERSON/GANG/RSO,18,White,Male,Yes,NONE,,2100,W. HOWARD ST,CHICAGO
8064,Sun,11/06/2016 12:15:00 AM,TRAFFIC STOP,18,Black,Male,Yes,NONE,,2100,W HOWARD STREET,CHICAGO
9334,Sat,11/05/2016 10:50:00 PM,TRAFFIC STOP,19,Black,Male,Yes,,,2100,BIRCHWOOD,CHICAGO
8065,Sat,11/05/2016 05:45:00 PM,GANG/NARCOTIC,55,Unknown,,Yes,NONE,73,1000,DAVIS ST,EVNSTN
8066,Sat,11/05/2016 05:45:00 PM,GANG/NARCOTIC,55,Black,Male,Yes,NONE,73,1000,DAVIS ST,EVNSTN
8037,Sat,11/05/2016 04:14:00 AM,STREET STOP,24,Black,Male,Yes,NONE,78,700,HOWARD ST,EVNSTN
8036,Sat,11/05/2016 04:14:00 AM,STREET STOP,27,Black,Male,Yes,NONE,78,700,HOWARD ST,EVNSTN
8030,Fri,11/04/2016 07:53:00 AM,SUSPICIOUS PERSON,18,Black,Male,Yes,NONE,78,600,CASE PL,EVNSTN
8031,Fri,11/04/2016 07:53:00 AM,SUSPICIOUS PERSON,18,Black,Male,Yes,NONE,,600,CASE PL,EVNSTN
8032,Fri,11/04/2016 07:53:00 AM,SUSPICIOUS PERSON,18,Black,Male,Yes,NONE,,600,CASE PL,EVNSTN
8033,Thu,11/03/2016 01:25:00 PM,SUSPICIOUS PERSON,55,Black,Male,Yes,NONE,,2700,WOODBINE AV,EVNSTN
8029,Thu,11/03/2016 05:17:00 AM,TRAF STOP/GANG NARC,33,Black,Male,Yes,,78,400,ASBURY AV,EVNSTN
8028,Thu,11/03/2016 05:13:00 AM,TRAF STOP/GANG NARC,28,Black,Male,Yes,,78,400,ASBURY AV,EVNSTN
8027,Thu,11/03/2016 05:09:00 AM,TRAF STOP/GANG NARC,28,Black,Male,Yes,,78,400,ASBURY AV,EVNSTN
8026,Thu,11/03/2016 04:59:00 AM,TRAF STOP/GANG NARC,24,Black,Female,Yes,,78,400,ASBURY AV,EVNSTN
8095,Wed,11/02/2016 05:48:00 PM,TRAFFIC STOP,28,Black,Male,Yes,NONE,71,1700,HOWARD ST,EVNSTN
8022,Wed,11/02/2016 03:11:00 AM,TRAFFIC STOP,22,,Female,Yes,NONE,78,600,BRUMMEL ST,EVNSTN
8038,Wed,11/02/2016 03:11:00 AM,TRAFFIC STOP,19,Black,Male,Yes,NONE,78,600,BRUMMEL ST,EVNSTN
8021,Wed,11/02/2016 02:38:00 AM,TRAFFIC STOP,22,Black,Female,Yes,NONE,71,500,ASBURY AV,EVNSTN
8025,Wed,11/02/2016 02:26:00 AM,TRAFFIC STOP,30,Black,Male,Yes,NONE,71,500,ASBURY AV,EVNSTN
8019,Tue,11/01/2016 01:09:00 AM,TRAFFIC STOP,21,White,Male,Yes,NONE,71,300,DEWEY AV,EVNSTN
8020,Tue,11/01/2016 01:03:00 AM,TRAFFIC STOP,21,White,Male,Yes,NONE,71,300,DEWEY AV,EVNSTN
9288,Mon,10/31/2016 11:50:00 PM,TRAFFIC STOP,23,Black,Male,Yes,NONE,78,,ASBURY AV/OAKTON ST,EVNSTN
8190,Mon,10/31/2016 02:18:00 AM,TRAFFIC STOP,18,White,Male,Yes,NONE,,400,HOWARD ST,EVANSTON
9290,Mon,10/31/2016 02:18:00 AM,TRAFFIC STOP,22,Black,Male,Yes,NONE,,400,HOWARD ST,EVANSTON
8017,Sun,10/30/2016 03:15:00 AM,TRAFFIC STOP,19,,Male,Yes,NONE,,2300,CHURCH ST,EVNSTN
8018,Sun,10/30/2016 01:03:00 AM,TRAFFIC STOP,21,White,Male,Yes,NONE,77,2300,CHURCH ST,EVNSTN
8016,Sat,10/29/2016 04:09:00 AM,TRAF STOP/GANG NARC,22,White,Female,Yes,NONE,,600,SHERIDAN SQ,EVNSTN
8015,Sat,10/29/2016 04:09:00 AM,TRAF STOP/GANG NARC,22,White,Male,Yes,NONE,,600,SHERIDAN SQ,EVNSTN
8013,Fri,10/28/2016 11:47:00 PM,OTHER,20,Black,Female,Yes,NONE,72,800,SHERIDAN RD,EVNSTN
8014,Fri,10/28/2016 11:47:00 PM,OTHER,26,Black,Male,Yes,NONE,72,800,SHERIDAN RD,EVNSTN
8012,Fri,10/28/2016 06:50:00 PM,TRAF STOP/GANG NARC,25,Black,Male,Yes,NONE,74,1400,DEMPSTER ST/WESLEY AV,EVANSTON
8007,Fri,10/28/2016 04:23:00 AM,TRAFFIC STOP,26,Black,Male,Yes,NONE,,400,HOWARD ST,EVNSTN
8010,Fri,10/28/2016 12:05:00 AM,TRAFFIC STOP,35,Black,Male,Yes,NONE,71,1400,OAKTON ST,EVANSTON
8009,Fri,10/28/2016 12:05:00 AM,TRAFFIC STOP,29,Asian,Male,Yes,NONE,71,1400,OAKTON ST,EVANSTON
8006,Thu,10/27/2016 12:28:00 AM,TRAF STOP/GANG NARC,27,,Female,Yes,NONE,78,200,CUSTER AV/BRUMMEL ST,EVNSTN
8002,Wed,10/26/2016 01:33:00 AM,STREET STOP,46,,Male,Yes,NONE,75,2200,CENTRAL ST,EVANSTON
7998,Tue,10/25/2016 08:37:00 PM,GANG/NARCOTIC,18,Black,Male,Yes,NONE,78,800,DOBSON ST,EVNSTN
7997,Tue,10/25/2016 08:31:00 PM,GANG/NARCOTIC,20,Black,Male,Yes,ARREST,78,800,DOBSON ST,EVNSTN
7987,Mon,10/24/2016 03:50:00 AM,SUSPICIOUS PERSON,22,Black,Male,Yes,NONE,78,400,RIDGE AV,EVANSTON
7994,Mon,10/24/2016 03:50:00 AM,SUSPICIOUS PERSON,21,Black,Female,Yes,NONE,78,400,RIDGE AV,EVANSTON
7990,Mon,10/24/2016 03:50:00 AM,SUSPICIOUS PERSON,20,Black,Male,Yes,NONE,78,400,HOWARD ST,EVANSTON
7985,Sun,10/23/2016 11:15:00 PM,STREET STOP,18,Black,Male,Yes,NONE,74,1800,CHURCH ST,EVNSTN
7993,Sun,10/23/2016 05:30:00 PM,STREET STOP/SUSP PERSON,18,Black,Male,Yes,NONE,74,1800,CHURCH ST,EVNSTN
7989,Fri,10/21/2016 09:31:00 PM,SUSP PERSON/GANG NARC,21,Black,Male,Yes,NONE,78,700,DOBSON ST,EVNSTN
8050,Fri,10/21/2016 09:06:00 PM,TRAFFIC STOP,23,Black,Male,Yes,NONE,,1000,HOWARD,EVANSTN
7992,Fri,10/21/2016 09:00:00 PM,TRAFFIC STOP,19,Black,Male,Yes,NONE,,600,HOWARD ST,EVNSTN
7991,Fri,10/21/2016 07:18:00 PM,TRAFFIC STOP,21,Black,Male,Yes,NONE,,2000,DARROW AV,EVNSTN
8042,Fri,10/21/2016 07:09:00 PM,STREET STOP/SUSP PERSON/GANG NARC,19,Black,Male,Yes,NONE,78,700,DOBSON ST,EVNSTN
7978,Fri,10/21/2016 02:22:00 AM,TRAFFIC STOP,21,White,Male,Yes,NONE,77,2100,GREEN BAY RD,EVNSTN
7979,Fri,10/21/2016 01:35:00 AM,TRAFFIC STOP,21,White,Male,Yes,,77,2100,GREEN BAY RD,EVNSTN
7981,Fri,10/21/2016 01:35:00 AM,TRAFFIC STOP,21,Black,Male,Yes,NONE,73,2100,GREEN BAY,EVNSTN
7980,Fri,10/21/2016 01:35:00 AM,TRAFFIC STOP,22,Black,Male,Yes,NONE,73,2100,GREEN BAY,EVNSTN
7982,Fri,10/21/2016 01:35:00 AM,TRAFFIC STOP,21,White,Male,Yes,,77,2100,GREEN BAY RD,EVNSTN
7976,Thu,10/20/2016 11:45:00 PM,STREET STOP/SUSP PERSON,15,White,Male,Yes,NONE,74,1800,DAVIS ST,EVNSTN
7974,Thu,10/20/2016 11:39:00 PM,STREET STOP/SUSP PERSON,15,White,Male,Yes,NONE,74,1800,DAVIS ST,EVNSTN
7973,Thu,10/20/2016 06:59:00 PM,STREET STOP,16,Black,Male,Yes,ARREST,,7600,BOSWORTH,CHICAGO
7972,Thu,10/20/2016 01:57:00 AM,STREET STOP/SUSP PERSON,41,Black,Male,Yes,NONE,78,400,CALLAN AV,EVNSTN
7977,Wed,10/19/2016 08:59:00 PM,STREET STOP/SUSP PERSON,36,White,Male,Yes,NONE,,700,HOWARD ST,EVANSTON
7975,Wed,10/19/2016 08:45:00 PM,STREET STOP/SUSP PERSON,18,Black,Male,Yes,NONE,,700,HOWARD ST,EVANSTON
7958,Tue,10/18/2016 11:59:00 PM,TRAFFIC STOP/SUSP PERSON,22,Black,Male,Yes,NONE,,2300,W JARVIS AV,CHICAGO
7983,Tue,10/18/2016 09:30:00 PM,SUSPICIOUS PERSON,45,White,Female,Yes,NONE,74,1200,MC DANIEL AV,EVNSTN
7995,Tue,10/18/2016 09:08:00 PM,STREET STOP,39,Asian,Male,Yes,NONE,74,1200,MC DANIEL AV,EVNSTN
8003,Tue,10/18/2016 08:00:00 PM,STREET STOP/SUSP PERSON,39,Asian,Male,Yes,NONE,74,1200,MC DANIEL AV,EVNSTN
7959,Tue,10/18/2016 04:25:00 AM,SUSPICIOUS PERSON,23,White,Male,Yes,NONE,72,600,SHERIDAN SQ,EVNSTN
8001,Tue,10/18/2016 03:36:00 AM,STREET STOP,19,Black,Male,Yes,NONE,72,500,SHERIDAN SQ,EVNSTN
7925,Tue,10/18/2016 03:25:00 AM,SUSPICIOUS PERSON,25,White,Male,Yes,NONE,72,600,SHERIDAN SQ,EVNSTN
7924,Tue,10/18/2016 12:42:00 AM,TRAFFIC STOP,18,Black,Male,Yes,NONE,76,2600,SHERIDAN RD,EVNSTN
